date,group,type_id,type_label,slot_id,product_key,title,quantity,unit,price,unit_price,linked_unit_price,offer_count,raw_offer_count,source_count,source_ids,markets,source_mode,generation
2026-08-30,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:1261,id:1261,Uno Tam Buğday Unlu Tava Ekmek 450 Gr,0.45,kg,92.5,205.555556,205.555556,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:1YBP,id:1YBP,Uno Ekşi Mayalı Tam Buğday Ekmek 450 Gr,0.45,kg,97.5,216.666667,216.666667,1,2,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,0
2026-08-30,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:1PB0,id:1PB0,Senzacrosta Tam Buğday Çavdarlı Ekmek 500 Gr,0.5,kg,235.0,470.0,470.0,1,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:207S,id:207S,Untad Tam Buğday Ekmeği 400 Gr,0.4,kg,79.5,198.75,198.75,1,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:1033,id:1033,Nimet Tam Buğday Ekmeği 350 Gr,0.35,kg,43.0,122.857143,122.857143,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:03X4,id:03X4,Tam Buğday Ekmeği Çeşitleri 420 Gr,0.42,kg,37.5,89.285714,89.285714,1,1,1,"[""depot:hakmar-5200""]","[""hakmar""]",pinned-relative,0
2026-08-30,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:0V4F,id:0V4F,Uno Anadolu Tam Buğday Ekmeği 350 Gr,0.35,kg,43.0,122.857143,122.857143,1,1,1,"[""depot:sok-4711""]","[""sok""]",pinned-relative,0
2026-08-30,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:211O,id:211O,İHE Tam Buğday Ekmeği 400 Gr,0.4,kg,55.0,137.5,137.5,1,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:06FE,id:06FE,Tazepan Tam Buğday Ekmeği 450 Gr,0.45,kg,79.9,177.555556,177.555556,1,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,0
2026-08-30,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:1071,id:1071,Uno Anadolu Tam Buğday Tava Ekmeği 450 Gr,0.45,kg,86.0,191.111111,191.111111,1,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:0Y3L,id:0Y3L,Söke Buğday Unu 1 Kg,1.0,kg,54.95,54.95,54.96429,2,2,2,"[""depot:carrefour-5254"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:1JDD,id:1JDD,Söke Tam Buğday Unu 1 Kg,1.0,kg,75.925,75.925,75.925,2,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:1NDD,id:1NDD,Sinangil Un 5 Kg,5.0,kg,174.065,34.813,34.813,2,2,2,"[""depot:carrefour-1012"",""depot:migros-3296""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:0AKI,id:0AKI,Carrefour Buğday Unu 1 Kg,1.0,kg,35.0,35.0,35.0,1,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:1Z5Y,id:1Z5Y,Söke Tam Buğday Un Karışımı 500 Gr,0.5,kg,59.9,119.8,119.8,1,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:1688,id:1688,Nimet Buğday Unu 2 Kg,2.0,kg,60.0,30.0,30.0,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:02VH,id:02VH,Efsane Buğday Unu 2 Kg,2.0,kg,60.0,30.0,30.0,1,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:0633,id:0633,Carrefour Buğday Unu 2 Kg,2.0,kg,60.0,30.0,30.0,1,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:1A6X,id:1A6X,Efsane Tam Buğday Unu 2 Kg,2.0,kg,65.0,32.5,32.5,1,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:1H4Z,id:1H4Z,Carrefour Tam Buğday Unu 2 Kg,2.0,kg,72.0,36.0,36.0,1,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:0WC7,id:0WC7,Gelenek Un Buğday 2 Kg,2.0,kg,82.5,41.25,41.25,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:06R3,id:06R3,Eriş Tam Buğday Unu 2 Kg,2.0,kg,89.5,44.75,44.75,1,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:0T7W,id:0T7W,Sinangil Buğday Unu 2 Kg,2.0,kg,90.0,45.0,45.0,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:1S10,id:1S10,Sinangil Un 2 Kg,2.0,kg,90.9,45.45,45.45,1,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:18L8,id:18L8,Özde Buğday Unu 5 Kg,5.0,kg,105.0,21.0,21.0,1,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:14AU,id:14AU,Nora Buğday Unu 5 Kg,5.0,kg,109.0,21.8,21.8,1,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:0HLD,id:0HLD,City Farm Organik Tam Buğday Unu 1 Kg,1.0,kg,127.5,127.5,127.5,1,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:17K7,id:17K7,Nimet Buğday Unu 5 Kg,5.0,kg,122.5,24.5,24.5,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:05T1,id:05T1,Efsane Buğday Unu 5 Kg,5.0,kg,135.0,27.0,27.0,1,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:0E7J,id:0E7J,Carrefour Buğday Unu 5 Kg,5.0,kg,135.9,27.18,27.18,1,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,flour_wheat,Buğday unu,id:0ZN5,id:0ZN5,Doruk Buğday Unu 5 Kg,5.0,kg,145.0,29.0,29.0,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:15TJ,id:15TJ,Reis Osmancık Pirinç 1 Kg,1.0,kg,110.99,110.99,147.969537,1,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:1ZVP,id:1ZVP,Hasata Basmati Pirinç 1 Kg,1.0,kg,174.95,174.95,173.156601,2,2,2,"[""depot:carrefour-5254"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:1R0T,id:1R0T,Reis Basmati Pirinç 1 Kg,1.0,kg,279.95,279.95,279.95,1,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:07U1,id:07U1,Rençber Pilavlık Pirinç 1 Kg,1.0,kg,64.5,64.5,64.5,1,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:1NSI,id:1NSI,Pirinç Baldo Esmerim 1000 G Yayla,1.0,kg,77.5,77.5,77.5,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:0XG5,id:0XG5,Migros Osmancık Pirinç 1 Kg,1.0,kg,80.95,80.95,80.95,1,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:10YW,id:10YW,Ovadan Baldo Pirinç 1 Kg,1.0,kg,83.5,83.5,83.5,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:04LS,id:04LS,Carrefour Baldo Pirinç 1 Kg,1.0,kg,84.5,84.5,84.5,1,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:2ASH,id:2ASH,Rençber Basmati Pirinç 1 Kg,1.0,kg,95.0,95.0,95.0,1,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:1G7B,id:1G7B,Üstad Gönen Baldo Pirinç 1 Kg,1.0,kg,99.5,99.5,99.5,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:1F0V,id:1F0V,Sade Organik Pirinç 500 Gr,0.5,kg,109.95,219.9,219.9,1,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:0YS0,id:0YS0,Ovadan İthal Pilavlık Pirinç 2.5 Kg,2.5,kg,119.5,47.8,47.8,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:117K,id:117K,Duru Osmancık Pilavlık Pirinç 1 Kg,1.0,kg,89.99,89.99,89.99,1,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:0CI4,id:0CI4,Ovadan Osmancık Pirinç 2.5 Kg,2.5,kg,179.0,71.6,71.6,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:02MV,id:02MV,Rençber Osmancık Pirinç 2.5 Kg,2.5,kg,184.5,73.8,73.8,1,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:0P95,id:0P95,Mutlu Baldo Pirinç 2.5 Kg,2.5,kg,254.95,101.98,101.98,1,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:0H1X,id:0H1X,Reis Baldo Pirinç 2 Kg,2.0,kg,254.95,127.475,127.475,1,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,rice,Pirinç,id:06R7,id:06R7,Carrefour Osmancık Pirinç 5 Kg,5.0,kg,345.9,69.18,69.18,1,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:1PU8,id:1PU8,Duru Pilavlık Bulgur 1 Kg,1.0,kg,70.425,70.425,70.0,4,5,4,"[""depot:bim-5712"",""depot:carrefour-1012"",""depot:migros-1991"",""depot:sok-7017""]","[""bim"",""carrefour"",""migros"",""sok""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:1X4Y,id:1X4Y,Duru Başbaşı Bulgur 1 Kg,1.0,kg,70.95,70.95,70.95,2,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:1HI0,id:1HI0,Torku Pilavlık Bulgur 2.5 Kg,2.5,kg,102.225,40.89,40.125608,2,2,2,"[""depot:a101-4141"",""depot:migros-1991""]","[""a101"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:06Y3,id:06Y3,Saban Pilavlık Bulgur 1 Kg,1.0,kg,29.0,29.0,29.0,1,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:0577,id:0577,Saban Köftelik Bulgur 1 Kg,1.0,kg,29.0,29.0,29.0,1,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:1LQE,id:1LQE,Doyum Bulgur Çeşitleri 1 Kg,1.0,kg,32.5,32.5,32.5,1,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:049D,id:049D,Carrefour Köftelik Bulgur 1 Kg,1.0,kg,34.95,34.95,34.95,1,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:0YSI,id:0YSI,Anadolu Mutfağı Köftelik Bulgur 1 Kg,1.0,kg,34.0,34.0,34.0,1,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:0W77,id:0W77,Anadolu Mutfağı Pilavlık Bulgur 1 Kg,1.0,kg,34.0,34.0,34.0,1,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:00K4,id:00K4,Yöremce Köftelik Bulgur 1 Kg,1.0,kg,34.0,34.0,34.0,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:08WG,id:08WG,Rençber Pilavlık Bulgur 1 Kg,1.0,kg,34.0,34.0,34.0,1,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:0Q0L,id:0Q0L,Yayla Köftelik Bulgur 1 Kg,1.0,kg,65.95,65.95,65.95,1,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:14G7,id:14G7,Saban Köftelik Bulgur 2.5 Kg,2.5,kg,70.0,28.0,28.0,1,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:0F2Q,id:0F2Q,Carrefour Pilavlık Bulgur 2.5 Kg,2.5,kg,85.95,34.38,34.38,1,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:06HW,id:06HW,Rençber Pilavlık Bulgur 2.5 Kg,2.5,kg,79.5,31.8,31.8,1,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:1OOR,id:1OOR,Reis Köftelik Bulgur 1 Kg,1.0,kg,59.95,59.95,59.95,1,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:0DF8,id:0DF8,Reis Esmer Çiğköftelik Bulgur 1 Kg,1.0,kg,59.95,59.95,59.95,1,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:1N0Q,id:1N0Q,City Farm Organik Pilavlık Bulgur 1 Kg,1.0,kg,134.0,134.0,134.0,1,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,bulgur,Bulgur,id:0WCD,id:0WCD,Duru Pilavlık Bulgur 2 Kg,2.0,kg,139.95,69.975,69.975,1,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_spaghetti,Spagetti makarna,id:1Q4D,id:1Q4D,Arbella Spagetti Makarna 500 Gr,0.5,kg,33.95,67.9,92.967025,1,2,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_spaghetti,Spagetti makarna,id:1YZR,id:1YZR,Nuh'un Ankara Spagetti Makarna 500 Gr,0.5,kg,34.225,68.45,68.45,2,2,2,"[""depot:hakmar-5521"",""depot:migros-1991""]","[""hakmar"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_spaghetti,Spagetti makarna,id:0P51,id:0P51,Bendo Spagetti Makarna 500 Gr,0.5,kg,17.0,34.0,34.0,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_spaghetti,Spagetti makarna,id:16L9,id:16L9,Tat Spagetti Makarna 500 Gr,0.5,kg,17.0,34.0,34.0,1,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_spaghetti,Spagetti makarna,id:05SY,id:05SY,Carrefour Spagetti Makarna 500 Gr,0.5,kg,16.9,33.8,33.8,1,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_spaghetti,Spagetti makarna,id:1R95,id:1R95,Filiz Yassı Spagetti Makarna 500 Gr,0.5,kg,27.5,55.0,55.0,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_spaghetti,Spagetti makarna,id:0XHH,id:0XHH,Nuh'un Ankara Vitaminli Spagetti Makarna 500 Gr,0.5,kg,33.5,67.0,67.0,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_spaghetti,Spagetti makarna,id:1TK9,id:1TK9,Barilla Linguine Yassı Spagetti Makarna 500 Gr,0.5,kg,59.95,119.9,119.9,1,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_spaghetti,Spagetti makarna,id:03VE,id:03VE,Sade Organik Spagetti Makarna 500 Gr,0.5,kg,123.5,247.0,247.0,1,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:20FP,id:20FP,Mutlu Penne Makarna 500 Gr,0.5,kg,19.75,39.5,39.5,5,5,5,"[""depot:a101-4141"",""depot:bim-5712"",""depot:carrefour-5254"",""depot:hakmar-5521"",""depot:migros-1991""]","[""a101"",""bim"",""carrefour"",""hakmar"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:207R,id:207R,Filiz Boncuk Makarna 500 Gr,0.5,kg,27.5,55.0,65.656953,3,4,3,"[""depot:a101-6815"",""depot:bim-5712"",""depot:carrefour-1012""]","[""a101"",""bim"",""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:1YQJ,id:1YQJ,Filiz Fiyonk Makarna 500 Gr,0.5,kg,30.5,61.0,64.444064,4,4,4,"[""depot:bim-5712"",""depot:carrefour-5254"",""depot:migros-1991"",""depot:sok-4707""]","[""bim"",""carrefour"",""migros"",""sok""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:20R6,id:20R6,Mutlu Burgu Makarna 500 Gr,0.5,kg,19.5,39.0,44.775906,3,3,3,"[""depot:a101-4141"",""depot:carrefour-5254"",""depot:migros-1991""]","[""a101"",""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:1TBA,id:1TBA,Filiz Fırın Makarna 500 Gr,0.5,kg,31.225,62.45,62.45,2,2,2,"[""depot:carrefour-5254"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:1ZOT,id:1ZOT,Pastavilla Kelebek Makarna 500 Gr,0.5,kg,46.95,93.9,93.9,2,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:2166,id:2166,Pastavilla Dirsek Makarna 500 Gr,0.5,kg,46.95,93.9,93.9,2,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:0B11,id:0B11,Piyale Burgu Makarna 500 Gr,0.5,kg,17.0,34.0,34.0,1,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:083Q,id:083Q,Cardella Fiyonk Makarna 500 Gr,0.5,kg,17.0,34.0,34.0,1,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:16L0,id:16L0,Tat Burgu Makarna 500 Gr,0.5,kg,17.0,34.0,34.0,1,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:16JS,id:16JS,Tat Fiyonk Makarna 500 Gr,0.5,kg,17.0,34.0,34.0,1,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:0DYK,id:0TE3,Migros Burgu Makarna 500 Gr,0.5,kg,17.95,35.9,35.0,1,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,1
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:20QA,id:20QA,Arbella Rakamlar Vitaminli Makarna 350 Gr,0.35,kg,17.5,50.0,50.0,1,1,1,"[""depot:a101-4217""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:22N4,id:22N4,Oba Çarliston Makarna 500 Gr,0.5,kg,17.5,35.0,35.0,1,1,1,"[""depot:a101-4217""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:1S7V,id:1S7V,Filiz Kalem Makarna 500 Gr,0.5,kg,27.5,55.0,55.0,1,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:1Q9J,id:1Q9J,Veronelli Rigatoni Makarna 500 Gr,0.5,kg,45.9,91.8,91.8,1,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,0
2026-08-30,bread_cereals,pasta_other,Diğer makarna,id:21GA,id:21GA,Barilla Kalem Makarna 500 Gr,0.5,kg,59.5,119.0,119.0,1,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,0
2026-08-30,bread_cereals,vermicelli,Şehriye,id:201N,id:201N,Mutlu Arpa Şehriye 500 Gr,0.5,kg,17.75,35.5,35.327053,2,2,2,"[""depot:carrefour-5254"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,vermicelli,Şehriye,id:20OS,id:20OS,Mutlu Tel Şehriye 500 Gr,0.5,kg,21.7,43.4,43.176394,2,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,vermicelli,Şehriye,id:1NLE,id:1NLE,Nuh'un Ankara Arpa Şehriye 500 Gr,0.5,kg,34.925,69.85,69.85,2,2,2,"[""depot:carrefour-5254"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,vermicelli,Şehriye,id:1RU2,id:1RU2,Ankara Tel Şehriye Makarna 500 Gr,0.5,kg,34.925,69.85,69.85,2,2,2,"[""depot:carrefour-5254"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,vermicelli,Şehriye,id:1K2A,id:1K2A,Filiz Tel Şehriye 500 Gr,0.5,kg,31.225,62.45,62.004048,2,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
2026-08-30,bread_cereals,vermicelli,Şehriye,id:1Z7A,id:1Z7A,Filiz Yıldız Şehriye 500 Gr,0.5,kg,31.225,62.45,62.004048,2,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,0
